category_id,exposed_date,expose_cnt,video_cnt,user_cnt,watch_time_sum,watch_rate_avg,like_cnt,click_cnt,comment_cnt,follow_cnt,collect_cnt,forward_cnt,hate_cnt,like_rate,click_rate,comment_rate,follow_rate,collect_rate,forward_rate,hate_rate
1114,20220916,17,4,6,555,0.822611837872718,0,14,0,0,0,0,0,0.0,0.8235,0.0,0.0,0.0,0.0,0.0
1114,20220917,7,2,3,201,0.7765486610872149,0,5,0,0,0,0,0,0.0,0.7143,0.0,0.0,0.0,0.0,0.0
1114,20220918,19,5,7,295,0.5964327967004805,0,11,0,0,0,0,0,0.0,0.5789,0.0,0.0,0.0,0.0,0.0
1114,20220919,15,4,6,265,0.6418462407433622,0,9,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1114,20220920,15,2,5,159,0.6828251490746062,0,9,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1114,20220921,19,4,8,312,0.7974381430819698,0,14,0,0,0,0,0,0.0,0.7368,0.0,0.0,0.0,0.0,0.0
1114,20220922,8,2,3,100,0.7036938275172554,0,3,0,0,0,0,0,0.0,0.375,0.0,0.0,0.0,0.0,0.0
1121,20220915,2,1,1,56,1.0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1121,20220916,37,8,15,1095,0.6214041264837687,0,26,0,0,0,3,0,0.0,0.7027,0.0,0.0,0.0,0.0811,0.0
1121,20220917,70,13,28,2231,0.6733280807521297,0,45,0,0,0,0,0,0.0,0.6429,0.0,0.0,0.0,0.0,0.0
1121,20220918,53,12,21,1348,0.6149441578178608,6,36,0,0,0,0,0,0.1132,0.6792,0.0,0.0,0.0,0.0,0.0
1121,20220919,28,8,11,535,0.5134108315226461,0,15,0,0,3,0,0,0.0,0.5357,0.0,0.0,0.1071,0.0,0.0
1121,20220920,12,3,4,243,0.7713986133698536,0,9,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1121,20220921,4,2,2,88,0.6192890373374687,0,2,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1121,20220922,21,5,8,399,0.6561117857862232,0,14,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1122,20220916,9,2,3,93,0.6290883785664579,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1122,20220917,9,3,3,63,0.4838371306113241,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1122,20220918,3,1,1,36,0.06767426122264832,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1122,20220919,9,3,3,99,1.0,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1122,20220920,24,2,8,483,0.04518268618457866,0,15,0,0,0,0,0,0.0,0.625,0.0,0.0,0.0,0.0,0.0
1122,20220921,33,2,11,1992,0.24385738336006865,0,18,0,0,0,0,0,0.0,0.5455,0.0,0.0,0.0,0.0,0.0
1122,20220922,24,4,8,372,0.47377934631309643,0,18,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1127,20220921,2,1,1,4,0.05805515239477503,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,20220915,3,1,1,48,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1131,20220916,22,2,6,467,0.7175351372048551,0,15,0,0,0,0,0,0.0,0.6818,0.0,0.0,0.0,0.0,0.0
1131,20220917,14,3,3,117,0.3625310957689301,0,4,0,0,0,0,0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0
1131,20220918,9,2,3,528,0.7231638418079096,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1131,20220919,4,1,1,20,0.2262443438914027,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,20220920,6,1,2,189,0.6165863516244365,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1131,20220921,4,1,1,32,0.36199095022624433,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1131,20220922,3,1,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,20220915,1,1,1,9,0.19162798620278498,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1132,20220916,25,6,11,308,0.4427213782497986,0,11,0,0,0,0,0,0.0,0.44,0.0,0.0,0.0,0.0,0.0
1132,20220917,18,9,10,398,0.6318466340601977,0,9,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1132,20220918,7,3,7,17,0.07129175601659099,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,20220919,10,4,4,104,0.34676904950822013,0,7,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
1132,20220920,15,5,10,310,0.4207874902335634,0,5,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
1132,20220921,17,7,7,463,0.5036524030976067,0,11,0,0,0,0,0,0.0,0.6471,0.0,0.0,0.0,0.0,0.0
1132,20220922,9,5,5,661,0.5885672729377448,3,5,0,0,0,0,0,0.3333,0.5556,0.0,0.0,0.0,0.0,0.0
1133,20220916,3,1,1,39,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1135,20220918,4,1,2,52,0.9593477262287551,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1135,20220919,15,2,5,672,0.2934556926332419,3,6,0,0,0,0,0,0.2,0.4,0.0,0.0,0.0,0.0,0.0
1135,20220920,10,3,4,289,0.40649873924458657,0,4,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1135,20220921,6,1,2,54,0.022306601762717242,3,3,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
1135,20220922,3,1,1,45,0.037177669604528736,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1141,20220916,6,1,2,27,0.13024602026049206,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,20220918,12,1,4,171,0.40918958031837915,0,6,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1141,20220919,3,1,1,108,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1142,20220916,9,3,3,201,0.8572398711976937,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1142,20220917,21,5,6,237,0.5735928309215707,0,12,0,0,0,0,0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0
1142,20220918,24,6,7,213,0.25592105485950334,0,12,0,0,3,0,0,0.0,0.5,0.0,0.0,0.125,0.0,0.0
1142,20220919,11,4,4,225,0.737622908400897,0,8,0,0,0,0,0,0.0,0.7273,0.0,0.0,0.0,0.0,0.0
1142,20220920,3,1,1,6,0.15852885225110971,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,20220921,6,2,2,60,0.7176346225593832,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1143,20220915,4,1,1,92,0.1689933872152829,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1143,20220916,93,14,35,2762,0.6543672679194198,8,71,2,0,0,0,0,0.086,0.7634,0.0215,0.0,0.0,0.0,0.0
1143,20220917,116,20,42,3331,0.6610722411933289,5,83,6,1,3,0,0,0.0431,0.7155,0.0517,0.0086,0.0259,0.0,0.0
1143,20220918,70,17,26,2188,0.5730836467083568,6,50,0,4,3,0,0,0.0857,0.7143,0.0,0.0571,0.0429,0.0,0.0
1143,20220919,39,7,14,1314,0.7125435476330484,3,32,0,0,0,0,0,0.0769,0.8205,0.0,0.0,0.0,0.0,0.0
1143,20220920,47,13,18,2239,0.6826155176215645,0,46,0,0,0,0,0,0.0,0.9787,0.0,0.0,0.0,0.0,0.0
1143,20220921,28,8,13,513,0.4197779655211285,2,14,0,0,2,0,0,0.0714,0.5,0.0,0.0,0.0714,0.0,0.0
1143,20220922,14,7,8,146,0.13004614817320756,0,9,0,0,0,0,0,0.0,0.6429,0.0,0.0,0.0,0.0,0.0
1144,20220915,6,2,2,288,0.5278528961947879,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1144,20220916,122,14,44,4139,0.5181366746176691,5,89,0,0,0,0,3,0.041,0.7295,0.0,0.0,0.0,0.0,0.0246
1144,20220917,49,13,19,1019,0.3706106921192764,3,23,0,0,3,0,0,0.0612,0.4694,0.0,0.0,0.0612,0.0,0.0
1144,20220918,94,18,32,4166,0.5166979416349727,2,60,0,0,0,0,0,0.0213,0.6383,0.0,0.0,0.0,0.0,0.0
1144,20220919,57,9,21,2354,0.5663446228660594,3,42,0,4,0,0,0,0.0526,0.7368,0.0,0.0702,0.0,0.0,0.0
1144,20220920,88,13,33,2325,0.38771169978037845,0,48,0,0,0,0,0,0.0,0.5455,0.0,0.0,0.0,0.0,0.0
1144,20220921,41,9,14,1986,0.7828063426245644,0,35,0,0,0,0,0,0.0,0.8537,0.0,0.0,0.0,0.0,0.0
1144,20220922,44,8,17,1068,0.39645557956886757,0,22,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1145,20220919,9,3,3,90,0.5385969748336742,0,3,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
1145,20220921,3,1,1,6,0.11310298026352994,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,20220916,12,2,5,522,0.5825251657595882,0,9,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1146,20220918,2,1,1,184,0.801631145112664,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1146,20220919,11,3,4,165,0.6077261780362383,0,8,0,0,0,0,0,0.0,0.7273,0.0,0.0,0.0,0.0,0.0
1146,20220920,10,2,4,411,0.8644790268894968,0,10,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1147,20220915,11,4,4,1157,0.4250678609178005,0,6,0,0,0,0,0,0.0,0.5455,0.0,0.0,0.0,0.0,0.0
1147,20220916,153,20,49,4833,0.4427190977445775,0,71,0,0,0,0,0,0.0,0.4641,0.0,0.0,0.0,0.0,0.0
1147,20220917,94,18,40,2445,0.37541647031589104,0,41,0,0,0,0,0,0.0,0.4362,0.0,0.0,0.0,0.0,0.0
1147,20220918,150,22,70,2882,0.6086991919332068,0,86,0,0,1,0,0,0.0,0.5733,0.0,0.0,0.0067,0.0,0.0
1147,20220919,79,18,31,2588,0.533106529076623,0,57,0,0,0,0,0,0.0,0.7215,0.0,0.0,0.0,0.0,0.0
1147,20220920,97,19,33,3649,0.5818674083755598,0,58,0,0,0,0,0,0.0,0.5979,0.0,0.0,0.0,0.0,0.0
1147,20220921,135,16,45,1851,0.43772284218482665,0,60,0,0,0,0,0,0.0,0.4444,0.0,0.0,0.0,0.0,0.0
1147,20220922,125,21,42,3471,0.5671445235579468,0,78,0,0,0,0,0,0.0,0.624,0.0,0.0,0.0,0.0,0.0
1148,20220915,9,2,3,69,0.34404186743578147,0,3,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
1148,20220916,43,7,16,1024,0.5402599871698549,0,24,0,0,0,0,0,0.0,0.5581,0.0,0.0,0.0,0.0,0.0
1148,20220917,61,8,15,1972,0.4793780840242233,0,31,0,0,0,0,0,0.0,0.5082,0.0,0.0,0.0,0.0,0.0
1148,20220918,66,9,21,1119,0.3107451381287298,3,20,0,0,0,0,0,0.0455,0.303,0.0,0.0,0.0,0.0,0.0
1148,20220919,101,14,32,2361,0.45175972775016626,3,50,0,0,0,0,0,0.0297,0.495,0.0,0.0,0.0,0.0,0.0
1148,20220920,70,11,22,1138,0.49799999365026526,0,42,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1148,20220921,27,6,8,1218,0.47107093046985854,0,12,0,0,0,0,0,0.0,0.4444,0.0,0.0,0.0,0.0,0.0
1148,20220922,21,4,7,279,0.5639867263900236,0,9,0,0,0,0,0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0
1150,20220915,3,1,1,21,0.14227642276422764,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,20220916,6,1,2,69,0.698242252031983,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1150,20220917,9,2,3,381,1.0,3,9,0,0,0,0,0,0.3333,1.0,0.0,0.0,0.0,0.0,0.0
1150,20220918,9,1,3,111,0.4434679177955462,0,3,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
1150,20220919,3,1,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,20220921,3,1,1,51,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1150,20220922,3,1,1,15,0.33040375338663847,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,20220916,83,19,22,2131,0.48964482537158327,0,54,0,0,0,0,0,0.0,0.6506,0.0,0.0,0.0,0.0,0.0
1152,20220917,120,18,34,2883,0.3731366303357014,3,66,0,0,3,0,0,0.025,0.55,0.0,0.0,0.025,0.0,0.0
1152,20220918,84,15,27,2758,0.623620962077149,3,65,0,3,0,0,0,0.0357,0.7738,0.0,0.0357,0.0,0.0,0.0
1152,20220919,39,12,12,706,0.41161179180841223,0,28,0,0,0,0,0,0.0,0.7179,0.0,0.0,0.0,0.0,0.0
1152,20220920,55,14,18,1648,0.40139833000767333,0,24,0,0,0,0,0,0.0,0.4364,0.0,0.0,0.0,0.0,0.0
1152,20220921,46,11,15,1540,0.4192592756727003,0,28,0,0,0,0,0,0.0,0.6087,0.0,0.0,0.0,0.0,0.0
1152,20220922,27,6,9,825,0.3832882708168941,0,15,0,0,3,0,0,0.0,0.5556,0.0,0.0,0.1111,0.0,0.0
1153,20220916,9,3,4,141,0.4764846953719976,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1153,20220917,10,2,3,357,0.5716079575086457,0,7,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
1153,20220918,3,1,1,6,0.10245376773730853,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,20220919,8,1,1,12,0.0516795865633075,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,20220920,7,3,3,12,0.035693753552869106,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,20220921,3,1,1,15,0.09074410163339382,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,20220922,8,3,3,86,0.17896061055976248,3,4,0,0,0,0,0,0.375,0.5,0.0,0.0,0.0,0.0,0.0
1154,20220916,12,2,4,111,0.7990981041781707,0,9,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1154,20220917,25,5,8,364,0.6530225797187359,0,13,0,0,0,0,0,0.0,0.52,0.0,0.0,0.0,0.0,0.0
1154,20220918,14,4,6,247,0.6646492361031999,0,10,0,0,0,0,0,0.0,0.7143,0.0,0.0,0.0,0.0,0.0
1154,20220919,18,3,5,261,0.7716215723715488,0,15,0,0,0,0,0,0.0,0.8333,0.0,0.0,0.0,0.0,0.0
1154,20220920,9,2,3,78,0.5058619093063462,0,3,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
1154,20220921,3,1,1,18,0.8108108108108109,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,20220915,2,1,1,36,0.8852604141051493,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1155,20220916,15,3,5,324,0.6867544182621502,0,9,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1155,20220917,44,8,14,318,0.44811115399707424,0,17,0,0,0,0,0,0.0,0.3864,0.0,0.0,0.0,0.0,0.0
1155,20220918,33,6,12,612,0.7021137389821208,0,27,0,0,0,0,0,0.0,0.8182,0.0,0.0,0.0,0.0,0.0
1155,20220919,15,5,6,271,0.7833935951237088,0,12,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
1155,20220920,11,2,4,37,0.3325803668228798,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,20220921,3,1,1,3,0.1048987726843596,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,20220922,9,3,3,96,0.7555555555555555,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1156,20220916,9,3,3,222,0.9135802469135803,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1156,20220917,10,4,4,256,0.7780369374837423,0,7,0,0,0,1,0,0.0,0.7,0.0,0.0,0.0,0.1,0.0
1156,20220918,21,5,7,482,0.569382682434781,0,11,0,0,0,0,0,0.0,0.5238,0.0,0.0,0.0,0.0,0.0
1156,20220919,8,3,3,423,0.981367092044529,0,5,0,0,0,0,0,0.0,0.625,0.0,0.0,0.0,0.0,0.0
1156,20220920,12,3,4,135,0.7377057478804091,0,9,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1156,20220921,16,5,6,141,0.628411506783471,0,8,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1156,20220922,12,3,4,156,0.401817613433369,0,6,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1157,20220915,9,3,3,345,0.5463203142370118,0,3,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
1157,20220916,35,10,14,1197,0.277977475908361,0,19,0,0,0,0,0,0.0,0.5429,0.0,0.0,0.0,0.0,0.0
1157,20220917,61,16,22,1794,0.19290934982432617,0,25,0,0,0,0,0,0.0,0.4098,0.0,0.0,0.0,0.0,0.0
1157,20220918,38,12,16,1797,0.3209343985078391,0,26,0,0,0,0,0,0.0,0.6842,0.0,0.0,0.0,0.0,0.0
1157,20220919,26,9,10,1290,0.29493904614812344,0,11,0,0,0,0,0,0.0,0.4231,0.0,0.0,0.0,0.0,0.0
1157,20220920,21,5,9,650,0.17364730545929716,0,10,0,0,0,0,0,0.0,0.4762,0.0,0.0,0.0,0.0,0.0
1157,20220921,56,11,20,1826,0.3865690579493892,0,19,0,0,0,0,0,0.0,0.3393,0.0,0.0,0.0,0.0,0.0
1157,20220922,48,12,16,893,0.21802433172188554,0,18,0,0,0,0,0,0.0,0.375,0.0,0.0,0.0,0.0,0.0
1158,20220915,3,1,1,57,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1158,20220916,19,4,6,337,0.5309527406654403,0,8,0,0,0,0,0,0.0,0.4211,0.0,0.0,0.0,0.0,0.0
1158,20220917,3,1,1,9,0.0835282325425994,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,20220918,3,1,1,48,0.4454839068938636,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1158,20220919,8,2,3,128,0.4588205813564985,0,5,0,0,0,0,0,0.0,0.625,0.0,0.0,0.0,0.0,0.0
1158,20220921,9,2,3,201,0.8043956752162439,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1159,20220915,16,4,6,125,0.08354211735449073,0,9,0,0,0,0,0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0
1159,20220916,50,13,18,1165,0.1943324641531495,0,18,0,3,0,3,0,0.0,0.36,0.0,0.06,0.0,0.06,0.0
1159,20220917,87,21,32,3261,0.19004490416835526,3,38,0,3,0,3,0,0.0345,0.4368,0.0,0.0345,0.0,0.0345,0.0
1159,20220918,65,12,23,1704,0.2126463113667083,0,24,0,0,0,0,0,0.0,0.3692,0.0,0.0,0.0,0.0,0.0
1159,20220919,64,17,22,4345,0.44787966422821024,3,40,0,0,0,0,0,0.0469,0.625,0.0,0.0,0.0,0.0,0.0
1159,20220920,92,20,33,3511,0.24893172037528252,0,37,0,0,0,0,0,0.0,0.4022,0.0,0.0,0.0,0.0,0.0
1159,20220921,48,16,20,1338,0.29555065487363663,6,18,0,3,0,0,0,0.125,0.375,0.0,0.0625,0.0,0.0,0.0
1159,20220922,38,13,15,1320,0.3377411155901608,5,25,0,0,0,0,0,0.1316,0.6579,0.0,0.0,0.0,0.0,0.0
1160,20220915,8,3,3,36,0.5167498218104062,0,3,0,0,0,0,0,0.0,0.375,0.0,0.0,0.0,0.0,0.0
1160,20220916,73,21,34,1505,0.5797498508248161,0,39,0,0,0,0,0,0.0,0.5342,0.0,0.0,0.0,0.0,0.0
1160,20220917,122,22,46,3255,0.6247968157328578,0,65,0,0,0,0,0,0.0,0.5328,0.0,0.0,0.0,0.0,0.0
1160,20220918,120,19,44,1984,0.6452058419965377,0,70,1,0,0,0,0,0.0,0.5833,0.0083,0.0,0.0,0.0,0.0
1160,20220919,54,14,20,1001,0.6214321270614743,0,29,0,0,0,0,0,0.0,0.537,0.0,0.0,0.0,0.0,0.0
1160,20220920,55,19,26,908,0.6454713493266115,0,30,0,0,0,0,0,0.0,0.5455,0.0,0.0,0.0,0.0,0.0
1160,20220921,33,10,15,586,0.7116947955295271,0,21,0,0,0,0,0,0.0,0.6364,0.0,0.0,0.0,0.0,0.0
1160,20220922,29,8,14,710,0.6453912486049813,2,22,0,0,0,0,0,0.069,0.7586,0.0,0.0,0.0,0.0,0.0
1161,20220916,3,1,1,108,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1161,20220917,3,1,1,105,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1161,20220918,3,1,1,66,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1161,20220919,12,3,4,327,0.23044223749444592,0,6,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1161,20220920,6,2,2,336,0.506675567423231,3,3,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
1161,20220921,12,3,4,171,0.09702046878026589,0,6,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1161,20220922,18,5,6,867,0.4206244610610082,0,9,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1162,20220915,22,9,9,297,0.39934897899567334,0,15,0,0,0,0,0,0.0,0.6818,0.0,0.0,0.0,0.0,0.0
1162,20220916,159,29,54,3372,0.4872383281443828,0,88,0,0,0,0,0,0.0,0.5535,0.0,0.0,0.0,0.0,0.0
1162,20220917,158,32,46,2673,0.469166199295327,2,82,0,0,0,0,0,0.0127,0.519,0.0,0.0,0.0,0.0,0.0
1162,20220918,142,30,41,3516,0.5287977963140159,0,105,0,0,0,0,0,0.0,0.7394,0.0,0.0,0.0,0.0,0.0
1162,20220919,163,28,47,3031,0.5063072796130124,0,102,0,0,0,3,0,0.0,0.6258,0.0,0.0,0.0,0.0184,0.0
1162,20220920,182,32,54,4428,0.5095626687228065,0,106,0,0,0,0,0,0.0,0.5824,0.0,0.0,0.0,0.0,0.0
1162,20220921,117,24,41,1309,0.33145624835543924,0,52,0,0,0,0,0,0.0,0.4444,0.0,0.0,0.0,0.0,0.0
1162,20220922,117,21,45,2164,0.5838996614507341,0,78,0,0,1,0,0,0.0,0.6667,0.0,0.0,0.0085,0.0,0.0
1163,20220915,12,4,6,587,0.40168056735776786,0,6,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1163,20220916,152,40,50,4674,0.4233424897788021,0,81,0,0,0,0,0,0.0,0.5329,0.0,0.0,0.0,0.0,0.0
1163,20220917,136,31,52,1970,0.48467651657409855,0,73,0,0,0,0,0,0.0,0.5368,0.0,0.0,0.0,0.0,0.0
1163,20220918,232,43,72,6531,0.507517227717144,3,141,0,0,0,0,0,0.0129,0.6078,0.0,0.0,0.0,0.0,0.0
1163,20220919,176,37,52,4697,0.4033980784426493,0,78,0,0,0,3,0,0.0,0.4432,0.0,0.0,0.0,0.017,0.0
1163,20220920,198,42,63,4982,0.45358391970443823,0,94,0,0,3,0,0,0.0,0.4747,0.0,0.0,0.0152,0.0,0.0
1163,20220921,100,31,30,3766,0.40888899220394165,0,60,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1163,20220922,150,35,52,3205,0.23265321020398771,0,39,0,0,0,0,0,0.0,0.26,0.0,0.0,0.0,0.0,0.0
1164,20220915,1,1,1,30,1.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1164,20220916,17,4,7,1016,0.86790776446891,0,17,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1164,20220917,30,10,13,630,0.8954359359022559,0,25,0,0,0,0,0,0.0,0.8333,0.0,0.0,0.0,0.0,0.0
1164,20220918,23,7,9,188,0.49050120769887423,0,14,0,0,0,0,0,0.0,0.6087,0.0,0.0,0.0,0.0,0.0
1164,20220919,24,9,10,431,0.4845322009163642,0,14,0,0,0,0,0,0.0,0.5833,0.0,0.0,0.0,0.0,0.0
1164,20220920,23,7,12,453,0.5505080183947859,0,10,0,0,0,0,0,0.0,0.4348,0.0,0.0,0.0,0.0,0.0
1164,20220921,20,5,9,678,0.609062232529484,0,17,0,0,3,0,0,0.0,0.85,0.0,0.0,0.15,0.0,0.0
1164,20220922,21,7,8,192,0.3014237363263311,0,8,0,0,0,0,0,0.0,0.381,0.0,0.0,0.0,0.0,0.0
1165,20220916,3,1,1,69,0.6133333333333333,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1165,20220917,3,1,1,33,0.29333333333333333,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1166,20220916,3,1,1,99,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1166,20220917,3,1,1,66,0.7586206896551723,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1166,20220918,3,1,1,54,0.6206896551724138,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1166,20220919,3,1,1,6,0.06896551724137931,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,20220915,3,1,1,48,0.4047251663167481,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1167,20220916,6,2,1,69,0.1448578600062491,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1167,20220917,15,4,5,522,0.34752422833045066,0,9,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1167,20220918,6,2,2,555,0.47828447817712555,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1167,20220919,3,1,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,20220920,9,2,3,78,0.19346497341813082,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
1167,20220921,3,1,1,534,0.8327641219016964,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
